1	20	40	431.69392420810686
2	11.500695900444791	34.731050406078644	344.9718272261091
3	9.277859862623067	30.25232291392632	320.8402561503321
4	10.910086034613087	20.3864302668583	278.8291566309677
5	12.036894998705634	15.51505453115071	263.7916589401378
6	13.072756380270935	13.239754287626436	259.4356809768273
7	13.742152027143925	12.184098345594427	258.4363622279609
8	14.206541030299215	11.765806756211571	258.27444881089616
9	14.241722652863507	11.696051691458223	258.2708233065227
10	14.260877210714698	11.692234278710316	258.27041315997025
11	14.275305781404317	11.679070461846763	258.270240116047
12	14.27717334913369	11.677497993960369	258.2702349482386
13	14.278065923976042	11.676665271755677	258.2702337361675
